"Var1"	"Var2"	"weight"
"488"	"ph_1693"	"AY534099"	0.932710364989581
"489"	"ph_1694"	"AY534099"	0.932322780851442
"490"	"ph_1695"	"AY534099"	0.93240544364822
"491"	"ph_1715"	"AY534099"	0.931470683697112
"492"	"ph_1725"	"AY534099"	0.932334128836605
"493"	"ph_1773"	"AY534099"	0.932610322701298
"494"	"ph_1795"	"AY534099"	0.932897615746363
"495"	"ph_1849"	"AY534099"	0.931870934826877
"496"	"ph_1924"	"AY534099"	0.932372000971473
"497"	"ph_1925"	"AY534099"	0.932733796591398
"498"	"ph_1926"	"AY534099"	0.9323838893703
"499"	"ph_1973"	"AY534099"	0.932577151189142
"500"	"ph_1998"	"AY534099"	0.932859907356824
"501"	"ph_2031"	"AY534099"	0.932795503624917
"502"	"ph_2032"	"AY534099"	0.932589411699646
"503"	"ph_2051"	"AY534099"	0.932479994107969
"504"	"ph_2061"	"AY534099"	0.93255134567154
"505"	"ph_2121"	"AY534099"	0.933301687806119
"506"	"ph_2122"	"AY534099"	0.933180842750807
"507"	"ph_2123"	"AY534099"	0.932133263734306
"508"	"ph_2165"	"AY534099"	0.932775641566034
"509"	"ph_2180"	"AY534099"	0.93305176372761
"510"	"ph_2192"	"AY534099"	0.932995944630733
"511"	"ph_2193"	"AY534099"	0.933231240287723
"512"	"ph_22428"	"AY534099"	0.931986162303219
"513"	"ph_22430"	"AY534099"	0.93059516922146
"514"	"ph_2278"	"AY534099"	0.932959422757613
"515"	"ph_2279"	"AY534099"	0.932777414228898
"516"	"ph_2280"	"AY534099"	0.932546031887552
"517"	"ph_2281"	"AY534099"	0.932393828675764
"518"	"ph_2282"	"AY534099"	0.932599061894874
"519"	"ph_2345"	"AY534099"	0.932753598192733
"520"	"ph_2452"	"AY534099"	0.932886552400005
"521"	"ph_2466"	"AY534099"	0.931979048473003
"522"	"ph_2467"	"AY534099"	0.93276564023025
"523"	"ph_2468"	"AY534099"	0.932862361218102
"524"	"ph_2469"	"AY534099"	0.93280231725765
"525"	"ph_2524"	"AY534099"	0.933723090356899
"526"	"ph_2533"	"AY534099"	0.932236059448207
"527"	"ph_2666"	"AY534099"	0.932194697296436
"528"	"ph_2681"	"AY534099"	0.933057710200998
"529"	"ph_2682"	"AY534099"	0.933223374755175
"530"	"ph_2806"	"AY534099"	0.932607750093007
"531"	"ph_2807"	"AY534099"	0.932469502454226
"532"	"ph_2954"	"AY534099"	0.93205843007502
"533"	"ph_2955"	"AY534099"	0.932414890188535
"534"	"ph_2956"	"AY534099"	0.932778772845405
"535"	"ph_2957"	"AY534099"	0.93223979738857
"536"	"ph_3028"	"AY534099"	0.933092604958408
"537"	"ph_3030"	"AY534099"	0.933117497233248
"538"	"ph_3096"	"AY534099"	0.932407546705035
"539"	"ph_3097"	"AY534099"	0.93256812808705
"540"	"ph_3098"	"AY534099"	0.932475775364798
"541"	"ph_3099"	"AY534099"	0.932688681505875
"542"	"ph_3240"	"AY534099"	0.93280297582324
"543"	"ph_3241"	"AY534099"	0.932878403829155
"544"	"ph_3405"	"AY534099"	0.932446447765751
"545"	"ph_3406"	"AY534099"	0.931616189694942
"546"	"ph_3407"	"AY534099"	0.93212795239443
"547"	"ph_3408"	"AY534099"	0.932600546152689
"548"	"ph_3557"	"AY534099"	0.932107707716053
"549"	"ph_3568"	"AY534099"	0.932914367313097
"550"	"ph_3569"	"AY534099"	0.93248169686679
"551"	"ph_3570"	"AY534099"	0.931903808190744
"552"	"ph_3571"	"AY534099"	0.932488408942125
"553"	"ph_3572"	"AY534099"	0.932568137705188
"554"	"ph_3573"	"AY534099"	0.932471539229554
"555"	"ph_3660"	"AY534099"	0.88867545950864
"556"	"ph_3711"	"AY534099"	0.932449769365436
"557"	"ph_3746"	"AY534099"	0.932649232047645
"558"	"ph_3767"	"AY534099"	0.932388545453353
"559"	"ph_3768"	"AY534099"	0.93274946893544
"560"	"ph_3769"	"AY534099"	0.932563455600867
"561"	"ph_3947"	"AY534099"	0.932052327434967
"562"	"ph_3978"	"AY534099"	0.932740764608854
"563"	"ph_3979"	"AY534099"	0.93283959497316
"564"	"ph_3980"	"AY534099"	0.93241470518393
"565"	"ph_3981"	"AY534099"	0.932526387439165
"566"	"ph_3983"	"AY534099"	0.932681503091214
"567"	"ph_4150"	"AY534099"	0.933180537528593
"568"	"ph_4151"	"AY534099"	0.932369717386359
"569"	"ph_4205"	"AY534099"	0.932370739633683
"570"	"ph_4206"	"AY534099"	0.931617931005377
"571"	"ph_4207"	"AY534099"	0.932951117318642
"572"	"ph_4208"	"AY534099"	0.931589820593199
"573"	"ph_4368"	"AY534099"	0.932338498860042
"574"	"ph_4441"	"AY534099"	0.932206665005419
"575"	"ph_4442"	"AY534099"	0.932281923279015
"576"	"ph_4443"	"AY534099"	0.932461384325506
"577"	"ph_4444"	"AY534099"	0.932300960950983
"578"	"ph_4445"	"AY534099"	0.932737487800817
"579"	"ph_4446"	"AY534099"	0.931864512438161
"580"	"ph_4447"	"AY534099"	0.932059174753538
"581"	"ph_4448"	"AY534099"	0.933072407248019
"582"	"ph_4449"	"AY534099"	0.932591666051546
"583"	"ph_4450"	"AY534099"	0.932254648786227
"584"	"ph_4452"	"AY534099"	0.931652756933525
"585"	"ph_4453"	"AY534099"	0.932255543023286
"586"	"ph_4480"	"AY534099"	0.933517638885464
"587"	"ph_4641"	"AY534099"	0.932598498106831
"588"	"ph_4712"	"AY534099"	0.932234949812985
"589"	"ph_4713"	"AY534099"	0.932681339050881
"590"	"ph_4714"	"AY534099"	0.932591754736724
"591"	"ph_4936"	"AY534099"	0.932028861751714
"592"	"ph_5026"	"AY534099"	0.931717437161331
"593"	"ph_5027"	"AY534099"	0.932777414108607
"594"	"ph_5029"	"AY534099"	0.932248804509171
"595"	"ph_533"	"AY534099"	0.932671063816799
"596"	"ph_5360"	"AY534099"	0.932691679609975
"597"	"ph_5361"	"AY534099"	0.931901489389255
"598"	"ph_5362"	"AY534099"	0.931740955245523
"599"	"ph_5573"	"AY534099"	0.932028932540793
"600"	"ph_5577"	"AY534099"	0.932548738054429
"601"	"ph_5595"	"AY534099"	0.932601661707361
"602"	"ph_5723"	"AY534099"	0.932483555491332
"603"	"ph_5724"	"AY534099"	0.931798978780065
"604"	"ph_5725"	"AY534099"	0.933453184123259
"605"	"ph_5727"	"AY534099"	0.931904761739207
"606"	"ph_5728"	"AY534099"	0.932838011195226
"607"	"ph_573"	"AY534099"	0.913151705156026
"608"	"ph_5730"	"AY534099"	0.932287574106217
"609"	"ph_588"	"AY534099"	0.93282718585604
"610"	"ph_5996"	"AY534099"	0.931874760783969
"611"	"ph_6109"	"AY534099"	0.931288178108709
"612"	"ph_6110"	"AY534099"	0.931873158354762
"613"	"ph_6111"	"AY534099"	0.932210614489304
"614"	"ph_6112"	"AY534099"	0.932427918012996
"615"	"ph_6113"	"AY534099"	0.932828627793017
"616"	"ph_6115"	"AY534099"	0.932355379522868
"617"	"ph_6424"	"AY534099"	0.93176177791877
"618"	"ph_6551"	"AY534099"	0.932283996305495
"619"	"ph_6555"	"AY534099"	0.932198285411976
"620"	"ph_661"	"AY534099"	0.909033103320092
"621"	"ph_674"	"AY534099"	0.941824281186464
"622"	"ph_684"	"AY534099"	0.910533691134443
"623"	"ph_6995"	"AY534099"	0.932346149629115
"624"	"ph_7000"	"AY534099"	0.931934965440201
"625"	"ph_737"	"AY534099"	0.932341424292349
"626"	"ph_7503"	"AY534099"	0.931982017264187
"627"	"ph_7504"	"AY534099"	0.931774101238812
"628"	"ph_7506"	"AY534099"	0.932781877777942
"629"	"ph_8064"	"AY534099"	0.932292552457112
"630"	"ph_8066"	"AY534099"	0.931274544303185
"631"	"ph_8067"	"AY534099"	0.932552741272122
"632"	"ph_8068"	"AY534099"	0.932016678206771
"633"	"ph_815"	"AY534099"	0.930484635791058
"634"	"ph_872"	"AY534099"	0.933467343692469
"635"	"ph_8727"	"AY534099"	0.932768884187097
"636"	"ph_886"	"AY534099"	0.932429565947342
"637"	"ph_890"	"AY534099"	0.912278219198178
"638"	"ph_892"	"AY534099"	0.933012001359125
"639"	"ph_907"	"AY534099"	0.911150997178283
"640"	"ph_943"	"AY534099"	0.932785874443589
"641"	"ph_9464"	"AY534099"	0.932967374862103
"642"	"ph_9465"	"AY534099"	0.932036142857403
"643"	"ph_1095"	"AY663941"	0.824977433519286
"644"	"ph_1186"	"AY663941"	0.871418383897528
"645"	"ph_1205"	"AY663941"	0.847820104615242
"646"	"ph_1392"	"AY663941"	0.832363653358273
"647"	"ph_1703"	"AY663941"	0.80057322045727
"648"	"ph_1808"	"AY663941"	0.808669617748135
"649"	"ph_3164"	"AY663941"	0.847084741495184
"650"	"ph_3901"	"AY663941"	0.802901028763084
"651"	"ph_407"	"AY663941"	0.813853380991221
"652"	"ph_4377"	"AY663941"	0.909652654412884
"653"	"ph_553"	"AY663941"	0.812229966018407
"654"	"ph_765"	"AY663941"	0.803888601052417
"655"	"ph_11569"	"AY663945"	0.845574023409116
"656"	"ph_1291"	"AY663945"	0.914833732936048
"657"	"ph_1359"	"AY663945"	0.874510031401601
"658"	"ph_1534"	"AY663945"	0.847100098292144
"659"	"ph_1600"	"AY663945"	0.904309888771207
"660"	"ph_1874"	"AY663945"	0.835773729078019
"661"	"ph_2465"	"AY663945"	0.825419880968628
"662"	"ph_2702"	"AY663945"	0.923822634707126
"663"	"ph_5453"	"AY663945"	0.857655643102176
"664"	"ph_5858"	"AY663945"	0.817643741566133
"665"	"ph_5861"	"AY663945"	0.876920984824195
"666"	"ph_7172"	"AY663945"	0.877071909176443
"667"	"ph_7816"	"AY663945"	0.804809238417441
"668"	"ph_900"	"AY663945"	0.83742775209557
"669"	"ph_908"	"AY663945"	0.818762416030562
"670"	"ph_1186"	"AY663999"	0.825217450315453
"671"	"ph_1205"	"AY663999"	0.811053038488628
"672"	"ph_1431"	"AY663999"	0.814865763799335
"673"	"ph_4377"	"AY663999"	0.879957649359868
"674"	"ph_6665"	"AY663999"	0.802116059813964
"675"	"ph_1095"	"AY664000"	0.819170372061934
"676"	"ph_1186"	"AY664000"	0.82001017310676
"677"	"ph_1205"	"AY664000"	0.821405279835966
"678"	"ph_1392"	"AY664000"	0.830117877358006
"679"	"ph_1808"	"AY664000"	0.808166116987352
"680"	"ph_3164"	"AY664000"	0.806562349023184
"681"	"ph_3901"	"AY664000"	0.804735160392613
"682"	"ph_407"	"AY664000"	0.813904666126705
"683"	"ph_4377"	"AY664000"	0.864810108998813
"684"	"ph_553"	"AY664000"	0.811680924563237
"685"	"ph_1095"	"AY664012"	0.859329297613476
"686"	"ph_1186"	"AY664012"	0.842900782632313
"687"	"ph_1205"	"AY664012"	0.849573797450965
"688"	"ph_1392"	"AY664012"	0.86817023466311
"689"	"ph_1808"	"AY664012"	0.830774850660916
"690"	"ph_2435"	"AY664012"	0.826683102195819
"691"	"ph_3164"	"AY664012"	0.854063358755762
"692"	"ph_3450"	"AY664012"	0.801546575667663
"693"	"ph_3901"	"AY664012"	0.843726912633267
"694"	"ph_407"	"AY664012"	0.855742261637704
"695"	"ph_4276"	"AY664012"	0.806030264502466
"696"	"ph_4358"	"AY664012"	0.811816564452697
"697"	"ph_4377"	"AY664012"	0.874006746246516
"698"	"ph_553"	"AY664012"	0.857457592308884
"699"	"ph_7661"	"AY664012"	0.803844374894284
"700"	"ph_1077"	"AY664083"	0.879822715895021
"701"	"ph_1146"	"AY664083"	0.814365277493684
"702"	"ph_1237"	"AY664083"	0.899121851613658
"703"	"ph_1312"	"AY664083"	0.829091144410617
"704"	"ph_1374"	"AY664083"	0.902699165831057
"705"	"ph_14587"	"AY664083"	0.819675114263433
"706"	"ph_14800"	"AY664083"	0.820889734806202
"707"	"ph_1561"	"AY664083"	0.845667824030925
"708"	"ph_1601"	"AY664083"	0.801023940304897
"709"	"ph_1619"	"AY664083"	0.835928769585374
"710"	"ph_1687"	"AY664083"	0.8500558808738
"711"	"ph_20075"	"AY664083"	0.809255009695937
"712"	"ph_2105"	"AY664083"	0.801020609218864
"713"	"ph_21720"	"AY664083"	0.8437265903126
"714"	"ph_2254"	"AY664083"	0.901566226687107
"715"	"ph_2350"	"AY664083"	0.856957425144845
"716"	"ph_2458"	"AY664083"	0.840219137471098
"717"	"ph_2470"	"AY664083"	0.850533419029023
"718"	"ph_2626"	"AY664083"	0.813116468224357
"719"	"ph_2677"	"AY664083"	0.842050397213209
"720"	"ph_2911"	"AY664083"	0.954790550523137
"721"	"ph_2917"	"AY664083"	0.890048090802417
"722"	"ph_2919"	"AY664083"	0.849781994101866
"723"	"ph_2921"	"AY664083"	0.823198590665281
"724"	"ph_2966"	"AY664083"	0.875045647719669
"725"	"ph_3050"	"AY664083"	0.851608220802614
"726"	"ph_3066"	"AY664083"	0.818582789877319
"727"	"ph_3070"	"AY664083"	0.843404705162378
"728"	"ph_318"	"AY664083"	0.933825022807138
"729"	"ph_3219"	"AY664083"	0.847130653634388
"730"	"ph_32287"	"AY664083"	0.851240656474216
"731"	"ph_32390"	"AY664083"	0.850465765228647
"732"	"ph_3242"	"AY664083"	0.843419050745875
"733"	"ph_3369"	"AY664083"	0.935636233507744
"734"	"ph_3531"	"AY664083"	0.898865406014297
"735"	"ph_3534"	"AY664083"	0.884945798342765
"736"	"ph_3542"	"AY664083"	0.885159262094246
"737"	"ph_3766"	"AY664083"	0.862443177701146
"738"	"ph_394"	"AY664083"	0.805752227574967
"739"	"ph_4100"	"AY664083"	0.821158722007013
"740"	"ph_4165"	"AY664083"	0.848242125643775
"741"	"ph_4380"	"AY664083"	0.908626465164127
"742"	"ph_4386"	"AY664083"	0.94627177531936
"743"	"ph_4393"	"AY664083"	0.868304436080774
"744"	"ph_4587"	"AY664083"	0.838887517581444
"745"	"ph_4655"	"AY664083"	0.877454413716461
"746"	"ph_487"	"AY664083"	0.833430274578569
"747"	"ph_4946"	"AY664083"	0.877531695027762
"748"	"ph_509"	"AY664083"	0.931469264152368
"749"	"ph_5265"	"AY664083"	0.911805577413083
"750"	"ph_6011"	"AY664083"	0.845674513214251
"751"	"ph_6439"	"AY664083"	0.907604217699797
"752"	"ph_6494"	"AY664083"	0.808046469276237
"753"	"ph_6800"	"AY664083"	0.903369689864145
"754"	"ph_6874"	"AY664083"	0.854572981243571
"755"	"ph_7371"	"AY664083"	0.806608405859581
"756"	"ph_9222"	"AY664083"	0.911245177400652
"757"	"ph_9998"	"AY664083"	0.935138654234338
"758"	"ph_986"	"AY664104"	0.834682475864817
"759"	"ph_1485"	"AY664189"	0.804787213591623
"760"	"ph_15193"	"AY664189"	0.805799326632894
"761"	"ph_1870"	"AY664189"	0.801851460595257
"762"	"ph_22728"	"AY664189"	0.82486487634515
"763"	"ph_2305"	"AY664189"	0.818416755079922
"764"	"ph_2337"	"AY664189"	0.813097271448346
"765"	"ph_2434"	"AY664189"	0.811299692772045
"766"	"ph_2711"	"AY664189"	0.808403801441738
"767"	"ph_4261"	"AY664189"	0.811710026763165
"768"	"ph_4801"	"AY664189"	0.811834571088281
"769"	"ph_4813"	"AY664189"	0.817766060966455
"770"	"ph_6695"	"AY664189"	0.817236930080419
"771"	"ph_7153"	"AY664189"	0.816586420805218
"772"	"ph_9185"	"AY664189"	0.814613874780035
"773"	"ph_115"	"AY726967"	0.906354209205238
"774"	"ph_116"	"AY726967"	0.901774405176144
"775"	"ph_13892"	"AY726967"	0.905912208947389
"776"	"ph_161"	"AY726967"	0.906419872904992
"777"	"ph_182"	"AY726967"	0.901123796596848
"778"	"ph_188"	"AY726967"	0.902083974752869
"779"	"ph_209"	"AY726967"	0.915810576378663
"780"	"ph_222"	"AY726967"	0.90637060188644
"781"	"ph_2391"	"AY726967"	0.974008190719298
"782"	"ph_243"	"AY726967"	0.902154746751394
"783"	"ph_253"	"AY726967"	0.888683036148541
"784"	"ph_3293"	"AY726967"	0.869961252216836
"785"	"ph_337"	"AY726967"	0.902367656388514
"786"	"ph_339"	"AY726967"	0.944410644016114
"787"	"ph_382"	"AY726967"	0.905221523344114
"788"	"ph_3856"	"AY726967"	0.912518029488697
"789"	"ph_392"	"AY726967"	0.899147485153674
"790"	"ph_451"	"AY726967"	0.892224025587999
"791"	"ph_614"	"AY726967"	0.90084055410894
"792"	"ph_7789"	"AY726967"	0.928916587289566
"793"	"ph_78"	"AY726967"	0.911131275424969
"794"	"ph_13136"	"DQ009141"	0.871327156983957
"795"	"ph_1376"	"DQ009141"	0.929034369334983
"796"	"ph_1561"	"DQ009141"	0.878444285346966
"797"	"ph_1728"	"DQ009141"	0.920680472655355
"798"	"ph_1908"	"DQ009141"	0.929771387062685
"799"	"ph_2172"	"DQ009141"	0.87069383659475
"800"	"ph_2346"	"DQ009141"	0.892590659667925
"801"	"ph_2626"	"DQ009141"	0.851289180761158
"802"	"ph_2739"	"DQ009141"	0.857687462421487
"803"	"ph_2916"	"DQ009141"	0.936022542755374
"804"	"ph_2919"	"DQ009141"	0.889093556841044
"805"	"ph_3066"	"DQ009141"	0.832247803135394
"806"	"ph_3067"	"DQ009141"	0.967135256169768
"807"	"ph_3368"	"DQ009141"	0.943205354029501
"808"	"ph_3373"	"DQ009141"	0.91853735090088
"809"	"ph_3530"	"DQ009141"	0.914978933022093
"810"	"ph_4160"	"DQ009141"	0.838767583752646
"811"	"ph_4379"	"DQ009141"	0.948024195172325
"812"	"ph_4381"	"DQ009141"	0.835828539572384
"813"	"ph_4384"	"DQ009141"	0.948549905447234
"814"	"ph_4647"	"DQ009141"	0.92718109510412
"815"	"ph_5617"	"DQ009141"	0.821724550205218
"816"	"ph_5625"	"DQ009141"	0.963179060754958
"817"	"ph_5631"	"DQ009141"	0.840499835231181
"818"	"ph_5635"	"DQ009141"	0.881142516180443
"819"	"ph_5636"	"DQ009141"	0.874197597500713
"820"	"ph_5639"	"DQ009141"	0.928136675168347
"821"	"ph_5642"	"DQ009141"	0.839151845031253
"822"	"ph_589"	"DQ009141"	0.84358276546293
"823"	"ph_5952"	"DQ009141"	0.968630451046537
"824"	"ph_6011"	"DQ009141"	0.837293428056377
"825"	"ph_6025"	"DQ009141"	0.870930802212571
"826"	"ph_6874"	"DQ009141"	0.811060126640116
"827"	"ph_6892"	"DQ009141"	0.922721679403403
"828"	"ph_8537"	"DQ009141"	0.955015058892887
"829"	"ph_1237"	"DQ009161"	0.807056807636933
"830"	"ph_1374"	"DQ009161"	0.814115629987634
"831"	"ph_2254"	"DQ009161"	0.814560576414586
"832"	"ph_2911"	"DQ009161"	0.868630018541386
"833"	"ph_318"	"DQ009161"	0.814748934050662
"834"	"ph_509"	"DQ009161"	0.81362657232026
"835"	"ph_589"	"DQ156479"	0.805630656463138
"836"	"ph_7594"	"DQ299286"	0.818664435617584
"837"	"ph_7816"	"DQ299286"	0.810675244634242
"838"	"ph_784"	"DQ299286"	0.825606999359726
"839"	"ph_1879"	"EF571973"	0.80316881180225
"840"	"ph_1954"	"EF571973"	0.924982552960047
"841"	"ph_2036"	"EF571973"	0.854364697378576
"842"	"ph_2517"	"EF571973"	0.826437099695942
"843"	"ph_299"	"EF571973"	0.949038405874003
"844"	"ph_883"	"EF571973"	0.809750687669735
"845"	"ph_896"	"EF571973"	0.844799969395444
"846"	"ph_1954"	"EF571982"	0.800776539748574
"847"	"ph_1237"	"EF572471"	0.834517191823204
"848"	"ph_1313"	"EF572471"	0.808551985909018
"849"	"ph_13192"	"EF572471"	0.898307246200997
"850"	"ph_1374"	"EF572471"	0.838974959516218
"851"	"ph_14587"	"EF572471"	0.85767697436156
"852"	"ph_1469"	"EF572471"	0.872253717655862
"853"	"ph_1561"	"EF572471"	0.855557692700625
"854"	"ph_1594"	"EF572471"	0.898141363552431
"855"	"ph_1619"	"EF572471"	0.932618920992426
"856"	"ph_1683"	"EF572471"	0.90614086753242
"857"	"ph_1908"	"EF572471"	0.832918562566847
"858"	"ph_2087"	"EF572471"	0.833594266049492
"859"	"ph_2118"	"EF572471"	0.857501909938332
"860"	"ph_2346"	"EF572471"	0.914278739341666
"861"	"ph_2350"	"EF572471"	0.939415147129813
"862"	"ph_2458"	"EF572471"	0.812433413423514
"863"	"ph_2677"	"EF572471"	0.828639386105014
"864"	"ph_2773"	"EF572471"	0.91960054708495
"865"	"ph_2911"	"EF572471"	0.869844818392262
"866"	"ph_2919"	"EF572471"	0.860388857167031
"867"	"ph_3050"	"EF572471"	0.810272535428876
"868"	"ph_318"	"EF572471"	0.81476889537143
"869"	"ph_3201"	"EF572471"	0.835725150506276
"870"	"ph_3530"	"EF572471"	0.925204015115237
"871"	"ph_4100"	"EF572471"	0.810894211298859
"872"	"ph_4165"	"EF572471"	0.938650227745585
"873"	"ph_4379"	"EF572471"	0.858832621849628
"874"	"ph_4380"	"EF572471"	0.875880946769043
"875"	"ph_4384"	"EF572471"	0.877368838775471
"876"	"ph_4409"	"EF572471"	0.912549412617494
"877"	"ph_4587"	"EF572471"	0.816029184405035
"878"	"ph_4646"	"EF572471"	0.888000018480903
"879"	"ph_4687"	"EF572471"	0.8437939648213
"880"	"ph_509"	"EF572471"	0.807039567098715
"881"	"ph_5617"	"EF572471"	0.810720455601849
"882"	"ph_5631"	"EF572471"	0.877476097828342
"883"	"ph_5668"	"EF572471"	0.842822360161786
"884"	"ph_6011"	"EF572471"	0.934340801120377
"885"	"ph_6025"	"EF572471"	0.871278926182653
"886"	"ph_6439"	"EF572471"	0.803737349339581
"887"	"ph_646"	"EF572471"	0.810746134359531
"888"	"ph_6951"	"EF572471"	0.914915875619194
"889"	"ph_1377"	"EF572587"	0.841302803546125
"890"	"ph_2918"	"EF572587"	0.808882322942163
"891"	"ph_1128"	"EF572710"	0.939129150800342
"892"	"ph_11386"	"EF572710"	0.933026437503002
"893"	"ph_11844"	"EF572710"	0.938295547560198
"894"	"ph_1188"	"EF572710"	0.842591215856714
"895"	"ph_13708"	"EF572710"	0.936479470754183
"896"	"ph_15141"	"EF572710"	0.935706852304988
"897"	"ph_15150"	"EF572710"	0.936046559913873
"898"	"ph_15513"	"EF572710"	0.939760387075388
"899"	"ph_15759"	"EF572710"	0.879182761373447
"900"	"ph_16688"	"EF572710"	0.932493535974568
"901"	"ph_1703"	"EF572710"	0.880424418307169
"902"	"ph_1762"	"EF572710"	0.880062217819898
"903"	"ph_1774"	"EF572710"	0.939751506670912
"904"	"ph_18492"	"EF572710"	0.915364866902926
"905"	"ph_1855"	"EF572710"	0.928478867574149
"906"	"ph_1871"	"EF572710"	0.822900528487652
"907"	"ph_18855"	"EF572710"	0.898492447613467
"908"	"ph_193"	"EF572710"	0.855244331935557
"909"	"ph_1943"	"EF572710"	0.935928250590712
"910"	"ph_19612"	"EF572710"	0.925591588132431
"911"	"ph_1968"	"EF572710"	0.93804310194539
"912"	"ph_2017"	"EF572710"	0.917492531263063
"913"	"ph_2071"	"EF572710"	0.910651592050174
"914"	"ph_2143"	"EF572710"	0.936599431596982
"915"	"ph_2243"	"EF572710"	0.938980646028776
"916"	"ph_22655"	"EF572710"	0.926364134305748
"917"	"ph_2333"	"EF572710"	0.916224296846973
"918"	"ph_2360"	"EF572710"	0.936875350006265
"919"	"ph_2405"	"EF572710"	0.887594471339903
"920"	"ph_2418"	"EF572710"	0.985698954522197
"921"	"ph_2433"	"EF572710"	0.936616312657121
"922"	"ph_24577"	"EF572710"	0.877065457580145
"923"	"ph_2488"	"EF572710"	0.936209171441048
"924"	"ph_2757"	"EF572710"	0.936461701101529
"925"	"ph_2778"	"EF572710"	0.938750770386498
"926"	"ph_2844"	"EF572710"	0.9380232657943
"927"	"ph_2846"	"EF572710"	0.934170060642206
"928"	"ph_2850"	"EF572710"	0.933118662013501
"929"	"ph_2855"	"EF572710"	0.931339318663844
"930"	"ph_2877"	"EF572710"	0.822982558240407
"931"	"ph_3024"	"EF572710"	0.934435375958328
"932"	"ph_3157"	"EF572710"	0.984040129069345
"933"	"ph_3183"	"EF572710"	0.93947634889113
"934"	"ph_3280"	"EF572710"	0.836938442003433
"935"	"ph_3287"	"EF572710"	0.898516565992178
"936"	"ph_3447"	"EF572710"	0.918289541021745
"937"	"ph_3504"	"EF572710"	0.934854070687839
"938"	"ph_36155"	"EF572710"	0.916803148443356
"939"	"ph_3621"	"EF572710"	0.941418917165114
"940"	"ph_3677"	"EF572710"	0.985579443708806
"941"	"ph_3681"	"EF572710"	0.980712017846211
"942"	"ph_3684"	"EF572710"	0.914349421311151
"943"	"ph_3817"	"EF572710"	0.940178951295557
"944"	"ph_3890"	"EF572710"	0.933597925678778
"945"	"ph_3914"	"EF572710"	0.936580735404192
"946"	"ph_4240"	"EF572710"	0.923407036837811
"947"	"ph_4327"	"EF572710"	0.933447709489758
"948"	"ph_4339"	"EF572710"	0.972596689891018
"949"	"ph_452"	"EF572710"	0.940805799288717
"950"	"ph_4530"	"EF572710"	0.927723076866909
"951"	"ph_4784"	"EF572710"	0.920715841459046
"952"	"ph_4805"	"EF572710"	0.957328649788712
"953"	"ph_4927"	"EF572710"	0.940677295536994
"954"	"ph_4929"	"EF572710"	0.933281434580003
"955"	"ph_5108"	"EF572710"	0.812517592064047
"956"	"ph_5249"	"EF572710"	0.939130506334854
"957"	"ph_5341"	"EF572710"	0.936991209604109
"958"	"ph_5346"	"EF572710"	0.924496358964291
"959"	"ph_5606"	"EF572710"	0.93802927842366
"960"	"ph_5609"	"EF572710"	0.926245036342472
"961"	"ph_5981"	"EF572710"	0.843511065452904
"962"	"ph_6235"	"EF572710"	0.937839345845447
"963"	"ph_6357"	"EF572710"	0.942531141288242
"964"	"ph_6384"	"EF572710"	0.916129860774742
"965"	"ph_6655"	"EF572710"	0.933236066858121
"966"	"ph_675"	"EF572710"	0.859726984593187
"967"	"ph_6780"	"EF572710"	0.854220224193538
"968"	"ph_6841"	"EF572710"	0.939394993011155
"969"	"ph_7134"	"EF572710"	0.932917535843475
"970"	"ph_7350"	"EF572710"	0.93421568883545
"971"	"ph_741"	"EF572710"	0.935795014030576
"972"	"ph_742"	"EF572710"	0.938421808711053
"973"	"ph_7878"	"EF572710"	0.939545249878304
"974"	"ph_8243"	"EF572710"	0.939254706775462
"975"	"ph_8462"	"EF572710"	0.934780546406833
"976"	"ph_8477"	"EF572710"	0.956177861456006
"977"	"ph_8869"	"EF572710"	0.937526106909512
"978"	"ph_8888"	"EF572710"	0.932786680708102
"979"	"ph_895"	"EF572710"	0.935921842745736
"980"	"ph_913"	"EF572710"	0.940245490821228
"981"	"ph_9606"	"EF572710"	0.9375150626405
"982"	"ph_966"	"EF572710"	0.901909739921915
"983"	"ph_9944"	"EF572710"	0.928147335796514
"984"	"ph_1359"	"EF573115"	0.826802478320853
"985"	"ph_1487"	"EF573369"	0.865687015186261
"986"	"ph_5861"	"EF573463"	0.807668237961528
"987"	"ph_7172"	"EF573463"	0.813185220021888
"988"	"ph_1359"	"EF574119"	0.872663904900598
"989"	"ph_6665"	"EF574119"	0.850605505558872
"990"	"ph_1402"	"EF574264"	0.856035091705643
"991"	"ph_15726"	"EF574264"	0.860589075967532
"992"	"ph_3628"	"EF574411"	0.81205988908613
"993"	"ph_58"	"EF574411"	0.803350727938775
"994"	"ph_299"	"EF574440"	0.806401889963899
"995"	"ph_11583"	"EF574484"	0.841537798180426
"996"	"ph_1186"	"EF574484"	0.909122333976461
"997"	"ph_1205"	"EF574484"	0.834376963788106
"998"	"ph_1392"	"EF574484"	0.831490690414307
"999"	"ph_16719"	"EF574484"	0.822831056870384
"1000"	"ph_1703"	"EF574484"	0.829239007740081
"1001"	"ph_1808"	"EF574484"	0.805794055359438
"1002"	"ph_24577"	"EF574484"	0.819054122941467
"1003"	"ph_3164"	"EF574484"	0.866683427661978
"1004"	"ph_3901"	"EF574484"	0.800818938768036
"1005"	"ph_407"	"EF574484"	0.811493875554866
